mushroom_type,temperature,humidity,co2,ph,growth_days,casing_quality,has_disease,yield_kg,harvest_ready,edible
Oyster,24.331991327221573,88.52715258954716,926.1655897001397,6.711130736395203,17,6,0,10.07,0,True
Button,28.226519935220608,86.35851986139878,1336.2779394842532,6.803379058117358,18,7,0,6.568000000000001,0,True
Shiitake,22.180705188963397,83.78392360145443,1387.6050891616435,6.5288695812764965,23,9,0,12.07,1,True
Button,25.99667206005619,87.55287194949217,1562.091470365999,6.56008512298093,19,4,0,6.872,0,True
Button,22.579512967498278,90.05972498901255,782.2891819690365,6.734466846418287,21,8,0,14.05,1,True
Poisonous,24.451213329078687,82.26683603820797,1983.3617858615246,6.255390039347366,27,8,0,5.85,0,False
Button,21.21266995808883,84.2745273249936,1553.0048807683154,5.7520695783864735,24,9,0,16.86,1,True
Oyster,24.031743663890442,88.32931449371132,883.6379051766714,6.8623349100907785,22,8,0,8.01,0,True
Shiitake,21.53116944091864,90.37332131806673,1139.0210400870226,6.611707819395161,24,9,0,5.51,0,True
Shiitake,23.604605973126198,81.30681024481267,1652.8683723875192,7.164266000736611,29,8,0,6.05,0,True
Shiitake,22.444280643790027,76.62332978311868,1651.5882393176437,6.7485427513295715,23,3,1,10.15,0,True
Oyster,21.086977747388076,88.30187986829169,1167.3657745699657,7.569161055351424,19,6,0,15.33,0,True
Shiitake,21.051379594025793,80.61858506729773,1556.2343883639464,7.250425852644111,29,8,0,12.83,0,True
Shiitake,21.240084169177898,87.93503339332725,1235.294044129841,5.739439770498064,22,7,0,4.95,0,True
Shiitake,23.409932133553404,76.54285455866948,1247.97131785969,5.926486864549769,26,7,1,10.05,0,True
Button,18.548957990144743,83.09228252402806,1033.8754539040476,6.619497388683594,27,3,0,3.39,0,True
Shiitake,21.039290303303158,80.34689696704226,1538.5662353004814,6.006623143783068,17,5,0,12.47,0,True
Oyster,22.782121287544758,74.0680204482155,1159.1463026395143,7.290969819525983,29,9,0,13.31,0,True
Button,21.990459608559537,84.82506396700212,787.312914276966,6.193257104646065,23,7,0,14.42,1,True
Button,19.57649776644521,88.90331878782509,1280.020583578308,7.094182019670474,15,4,0,9.35,0,True
Poisonous,23.15644843807819,89.38719197384619,1337.1255098965778,6.343545789222366,15,8,0,14.16,0,False
Shiitake,23.565526911050128,89.73349754358854,1650.4163330288422,6.4925228403502135,27,7,0,4.7,0,True
Poisonous,22.97806705968662,83.7218295612718,1203.371625010858,7.399939711231338,15,9,0,13.72,0,False
Shiitake,22.15625338050173,92.07588581814979,656.2288564361282,7.578865143528323,22,4,1,10.75,0,True
Shiitake,22.452348560203806,95.79891638689193,1008.7802273425029,6.505834748958703,21,7,0,14.48,1,True
Oyster,18.07295929641678,86.5204894627865,1356.9129499330113,6.614827693658069,23,3,0,4.69,0,True
Poisonous,16.519166980321685,86.33780603406628,1408.1364610732599,6.71816437189876,28,4,0,4.05,0,False
Shiitake,21.48136750368097,85.74475095509973,371.4035536878181,6.196678800403929,25,4,0,12.2,1,True
Shiitake,18.7571833587334,87.23256425605571,1297.8862825798803,7.051483712905288,19,5,0,4.44,0,True
Poisonous,22.385113792770877,86.18192943152256,1311.5394553475455,6.814635946641333,19,9,0,18.28,0,False
Poisonous,17.982081273642066,88.00576280588545,774.6420553445652,6.14244750510438,20,5,0,11.11,1,False
Button,22.05363458470559,87.88632717310469,623.0372938092299,6.2691074274603205,24,5,0,10.54,1,True
Shiitake,21.606076171198602,96.15889341411577,1425.7178473565655,6.890759379969038,29,9,0,7.18,0,True
Button,23.528861982036325,79.85235280122437,1131.5762775311778,6.215350690966671,29,5,0,13.26,0,True
Oyster,21.923296899016563,80.92328339108481,941.1295735414378,6.347993004763448,17,6,0,14.23,0,True
Button,21.530556393279017,80.15038185575553,782.9528801496222,7.383209760755186,25,4,0,7.09,0,True
Shiitake,25.986307802405097,91.61058304159188,1216.8896905868023,6.176095581605802,27,9,0,9.33,0,True
Poisonous,23.8532509352636,76.46204372661123,1654.1848238261607,6.604170668199184,22,7,0,8.29,0,False
Shiitake,21.08911955520614,84.61882512513726,558.3000813519122,6.951248713991716,26,6,0,13.18,0,True
Oyster,26.09395334960935,82.51210243922498,1121.8674341217513,6.971803404959305,23,9,0,6.9,0,True
Oyster,22.86678121722031,91.19682303454697,1056.5532412751695,6.228543121023688,24,5,0,12.57,1,True
Button,23.73148298222043,85.71550977587634,1105.9889486822026,6.16600609275945,18,8,0,5.11,0,True
Poisonous,22.1834845847307,86.79638873746846,1626.3779922117706,6.513862690988902,17,3,0,4.14,0,False
Oyster,25.268322957287126,86.9445809438959,965.7488833314103,6.583654085382724,26,8,0,11.4,0,True
Oyster,18.191050567169363,76.50423373793659,1092.2794416609731,5.99070155510909,29,4,0,6.12,0,True
Button,21.054643670280207,89.79626552488239,1056.0889334922679,6.341507662588324,22,3,0,13.48,1,True
Oyster,20.343518408894273,76.83963191466309,787.2745944140094,7.117339199499728,29,4,0,8.78,0,True
Button,20.132967673473132,84.1781270950812,1345.9703929793345,6.361274016195184,19,4,0,11.52,0,True
Button,12.798363308004385,85.07222408127353,1245.932831978701,6.402565850362737,18,4,0,7.99,0,True
Oyster,25.305822556882877,89.18506467013532,1083.6158282835413,6.342749626229176,24,4,0,6.29,0,True
Oyster,15.738108740579131,78.73304785064549,980.3100733761833,6.545451220817312,20,7,0,6.42,0,True
Button,26.661681939840093,91.01548454760909,1101.2817353849332,6.215840826274702,20,6,0,6.968000000000001,0,True
Oyster,25.424492498714688,82.00272897965914,820.2066959345982,6.594199452870677,28,6,1,10.18,0,True
Poisonous,20.169730602385293,79.82735650413323,1486.3637999947728,6.22506933963905,20,4,0,5.71,0,False
Shiitake,19.735437442800723,81.02993983651923,1414.499386712141,6.671725243944298,26,3,0,6.55,0,True
Shiitake,20.56655957796395,89.8337559241903,917.503179108347,6.289211145103227,29,3,1,12.29,0,True
Shiitake,18.841468089603893,76.04544925938401,1526.486921247857,7.336628741592509,26,6,1,7.3,0,True
Poisonous,20.156317190887624,89.63476550050929,1370.7737820025675,6.606796902764696,24,6,0,8.7,0,False
Shiitake,19.118650855701226,82.54528094561076,1088.862852607864,6.711682540909609,15,6,0,5.95,0,True
Poisonous,22.507666150928003,85.52327627765791,1117.2275177494153,6.793624581100211,28,9,0,13.66,0,False
Oyster,25.87741987247527,93.69750193438625,895.8837299796027,6.7223668413971955,29,3,0,3.57,0,True
Button,25.964647697924633,78.78247965062175,1613.2393857257343,6.664230647742124,26,9,0,3.4560000000000004,0,True
Button,19.451523357664957,92.35788153160972,708.1681846750885,6.766534998221674,20,4,0,4.03,0,True
Poisonous,27.560668474799833,83.96229501820942,1002.0306323868405,7.76322983465356,26,7,0,11.12,0,False
Poisonous,25.116145818995296,87.6131520644441,1061.018196709199,5.985079073508551,27,9,0,7.12,0,False
Button,24.21058277972997,89.1809803154682,1437.9754463238892,6.949569829406017,18,5,0,6.144,0,True
Poisonous,20.179719634503687,82.14613465941495,1015.1407179115854,6.425612221354473,16,5,0,11.18,0,False
Button,20.799188982768243,88.27456677193861,1117.5212314940427,5.274627799247993,27,3,0,9.84,0,True
Button,23.29971702935692,77.16077992779387,971.454229350746,5.898593867485842,22,3,1,9.23,0,True
Oyster,23.76551338180938,83.82503831212787,1025.6030560964696,6.096297475954713,20,6,0,14.14,1,True
Button,25.565946821233165,83.09908829578103,719.1285464212403,6.557639353589892,16,4,0,7.744,0,True
Poisonous,22.931094449400494,74.13144420677656,1381.6641354793526,6.459278608312467,28,9,0,14.69,0,False
Oyster,20.31286370696536,80.23712973006164,938.8373788545613,6.023272783849197,23,3,0,8.05,0,True
Poisonous,20.66062315145394,89.22507690980163,959.0763567436305,7.311032546982085,24,6,0,12.32,1,False
Shiitake,17.033099553255663,75.67909879149988,768.8846401447177,5.906106054794163,16,9,1,10.91,0,True
Oyster,20.74425697957947,86.9092945913372,1765.9870448012007,6.4194573970968625,19,8,0,10.48,0,True
Oyster,20.93947405392583,90.64314076496765,1642.5576361173185,6.769713935467392,15,5,0,11.77,0,True
Oyster,25.125019260177353,90.08470485867528,972.3541418744968,6.543316632158486,24,8,0,4.61,0,True
Button,13.899764643567353,85.25654557882339,999.0515386098207,6.120037320037097,28,9,0,12.73,0,True
Shiitake,26.6057464976129,87.42571766696416,1117.6885223752515,6.337787799745331,17,3,0,5.0,0,True
Oyster,24.33300786418566,86.5109064146741,902.7046905340815,6.776274575965355,20,6,0,11.59,1,True
Button,24.67958205799385,89.25836907012692,1182.2166418221532,6.67262487620981,22,8,0,4.832000000000001,0,True
Shiitake,23.768406694783543,82.94092122766685,1308.78512741731,6.47277666595885,22,6,0,8.57,0,True
Poisonous,25.215945196262073,83.63772306257948,1052.854227411502,6.599795801578707,16,5,0,7.31,0,False
Button,20.96113425058809,85.40428550710853,1024.3081221165614,6.649196377693672,28,5,0,6.89,0,True
Oyster,21.056983254667855,88.69833815639697,1805.416049113694,6.48218492806588,21,8,0,13.54,1,True
Button,19.591358503966624,87.8589349598615,806.1810734462294,6.953964548062443,15,4,0,9.75,0,True
Poisonous,18.378918064175647,91.39950740111763,1219.773905203316,6.165419236009885,19,5,0,7.5,0,False
Button,26.39982216333414,80.91311212701278,847.3467848307388,6.789511583959919,23,5,0,8.304,1,True
Oyster,23.784119889355157,84.12521624194078,1189.357530719258,6.293361640829009,16,8,0,13.01,0,True
Shiitake,22.72641317431588,77.98858109386063,1431.7362504864338,6.623080705574093,15,4,1,4.63,0,True
Shiitake,18.85929491164081,85.06570022334844,606.9655301198804,6.0383337526213925,29,4,1,5.24,0,True
Poisonous,20.59294439658359,94.90007637203703,1326.4398022627418,5.296335766572107,26,7,0,5.19,0,False
Button,25.126938266899177,90.04870077530325,1219.9172506602358,7.027093563483355,27,7,0,2.8000000000000003,0,True
Poisonous,17.166628825232408,91.27668120284311,1421.764056589387,7.066664908931282,15,4,0,2.36,0,False
Oyster,21.007047505218445,91.39727603824728,1054.1635552360149,6.337722022359264,27,3,1,9.11,0,True
Oyster,23.209932469299954,88.66726268235222,1044.4300582773715,7.188516408107642,19,3,0,7.21,0,True
Poisonous,26.363975484396697,78.15630002005351,1349.27193422981,5.785483835848895,16,8,0,4.03,0,False
Oyster,18.79422680081254,87.82931121527247,1511.4414374771495,5.316759097422991,20,3,1,9.6,0,True
Button,24.324986425711938,90.75866304464539,1518.1487703004639,6.490348893415303,19,7,0,6.120000000000001,0,True
Poisonous,24.13958533929148,89.96997556985954,1353.4715621857827,6.899429145689366,15,8,0,7.09,0,False
Button,23.485982297115815,83.88228176072604,1561.7181408843853,6.224077245166874,23,8,0,6.86,0,True
Button,26.277085644178968,83.6442763071781,1609.685524995625,6.543543447310512,19,8,0,6.192,0,True
Shiitake,23.65862253061808,87.56104686197081,815.0537549394876,6.288912346649224,17,3,0,9.21,0,True
Shiitake,16.106407397428555,84.16917787051659,1097.4668154484332,6.699891936804393,26,9,0,14.28,0,True
Shiitake,15.523750714837716,76.17166335766957,969.2370613096167,6.330026069322756,16,6,1,5.7,0,True
Button,20.11912044073012,83.83004381110977,877.9925866058493,7.364727618263624,22,9,0,8.65,0,True
Oyster,27.359706377676215,76.17601999606299,968.4667832809465,5.092975834639941,29,6,0,9.91,0,True
Poisonous,27.70667292901222,83.5486597153309,1518.6400143760104,7.292543706272856,21,9,0,10.81,1,False
Oyster,24.57132681873487,88.46888008909525,1371.900636916007,6.019471081908827,19,8,0,5.43,0,True
Button,17.383317016411038,81.43944427450457,1157.7314507281067,6.58956858493246,17,8,0,8.32,0,True
Button,22.41398730271255,80.22158703773168,1386.3272743690861,6.078409010580554,20,5,0,8.95,0,True
Oyster,24.6385112245847,81.96016732532826,1195.0824552019644,6.306987266422533,23,7,0,8.54,0,True
Button,17.48335849287799,85.80105474257674,1124.157158129146,6.687821291675974,24,3,0,9.39,0,True
Button,24.060192994148817,79.35414739498708,1595.568078752074,7.828153657920958,23,8,0,8.592,1,True
Shiitake,19.59460076439484,81.80462595279556,1145.4227976324878,5.905489384199532,24,7,0,9.77,0,True
Poisonous,23.096728003329776,87.36023218557902,1568.537152232012,6.729856727359916,17,6,0,8.14,0,False
Poisonous,24.301572177387385,93.23701262411237,1061.8930065541422,6.67460862531791,18,9,0,8.86,0,False
Oyster,21.2160825323978,83.51903455053453,1236.044745776653,6.13578066204376,20,3,0,11.2,1,True
Shiitake,19.57137101652039,81.2049543539593,836.3298557375642,6.523733966740617,28,5,0,7.73,0,True
Button,26.265115859703492,80.4681101533424,1148.3996004127855,6.604664933454448,24,9,1,10.488,0,True
Oyster,20.85096484593175,90.17004580590519,1067.359265519895,5.496436210720734,17,7,0,11.1,0,True
Button,23.995088001826872,80.06490863886047,1087.5196332859875,6.836804131092614,16,3,0,12.54,0,True
Button,28.615227171650407,93.49678920354661,1423.569450096969,6.829517369210142,23,7,0,7.704000000000001,0,True
Shiitake,19.261301349566025,77.6063687902514,1037.4247224296755,6.663006259060063,26,6,1,10.41,0,True
Shiitake,21.237196149494636,78.38841117304123,1101.185718294268,6.503831551514368,27,4,1,7.73,0,True
Button,20.209445200329906,85.97779356141393,957.7328339209561,6.70196754527605,26,6,0,12.0,0,True
Oyster,17.63091513030617,91.27180135119362,1238.0849829672236,6.814808364945043,21,4,1,2.96,0,True
Poisonous,22.507769916165973,89.92927125004962,1354.704984952849,6.62643361111163,18,7,0,12.17,0,False
Poisonous,21.228671465566205,83.54167927427737,1347.7912895997674,6.436740971756185,19,8,0,14.05,0,False
Button,24.25264418140446,86.42669551010015,847.7946433477471,6.691719887653125,17,7,0,4.656000000000001,0,True
Button,18.878321654528087,92.4766755632747,1064.4919869949413,5.862537850512142,29,8,0,6.61,0,True
Oyster,23.935616335646287,87.48791376898559,1567.985287294091,7.571453269416038,16,4,0,10.57,0,True
Oyster,19.58054903872712,84.39510145465388,1227.3856832385572,7.308009703203086,16,9,0,13.02,0,True
Oyster,21.967643580416343,87.37720100494451,1867.9725336839956,5.685831952238656,24,7,0,9.06,0,True
Oyster,20.676158662303862,81.03446408882257,1485.5610856799444,6.170166698013162,20,5,0,6.46,0,True
Poisonous,20.364232485200468,83.79597193933897,1157.6856292348716,6.153141192245198,16,3,0,6.26,0,False
Button,17.57487592830633,91.12478327245958,1497.1368819591298,7.264600302174671,20,3,0,6.86,0,True
Button,23.55209359863589,83.95930883726629,1201.2970140416235,6.619195852458793,21,6,0,16.45,1,True
Button,23.047839504356414,84.02088971590987,1239.9601565698908,6.977966333913383,27,4,0,11.17,0,True
Poisonous,19.772495536055086,83.8843948127484,1143.936888561649,5.952048147655016,22,9,0,10.29,1,False
Oyster,19.970034006464058,86.90872409976095,1005.5272643438334,7.12624942385874,17,8,0,5.25,0,True
Poisonous,21.7275998601479,82.70636303129942,795.5684876680422,7.1881427055679215,23,4,1,10.7,0,False
Shiitake,21.391468958861118,93.0892460447536,1246.846447459881,6.001897751067411,21,5,0,9.95,0,True
Poisonous,21.617296261439748,80.65846790727811,960.0506296647823,6.468601727369884,17,9,0,14.71,0,False
Button,22.818811511591974,80.14470275831775,1287.0748212206051,6.786674664220503,20,5,0,9.41,0,True
Shiitake,23.18259173740172,88.57063513687979,825.8294424825172,6.580961575820923,19,4,0,11.24,0,True
Shiitake,19.947601013370353,82.29281985346425,1178.7990474146209,6.171006597288356,17,7,0,8.33,0,True
Shiitake,14.59813236604226,84.77519972038421,1343.1354751503281,5.698398069583581,25,7,0,6.74,0,True
Button,22.191198898530914,89.46578341771003,1165.2044942914358,6.920032373796105,21,3,0,8.06,0,True
Poisonous,19.630294631301318,79.27283631076368,1519.6814843296945,5.593429909372697,27,6,0,7.9,0,False
Shiitake,22.4917264498306,82.45069985887793,1223.2825188450506,6.199236830223677,24,3,0,11.58,1,True
Shiitake,20.335448270063104,87.2420905674642,1512.996169688436,7.238767880905861,20,4,0,12.07,1,True
Poisonous,22.217865952286857,90.45340303508308,1832.9594490016466,6.593187837508502,17,5,0,4.13,0,False
Button,27.380580524767446,85.52267874770465,1352.6812701933811,6.267847879585442,27,8,0,10.992,0,True
Shiitake,21.170072056677085,85.6638639200797,968.4161980667413,7.0410385605400405,22,7,0,9.14,0,True
Button,20.802971429624172,88.9118983932629,1222.3964176983536,6.9153499244817755,22,3,0,9.22,0,True
Shiitake,19.616719931654814,84.83754185214266,1035.7936889922923,7.695074000952449,22,5,0,3.69,0,True
Oyster,26.103127729164633,80.1595511666521,885.2632416238598,6.539864548055736,28,8,1,10.08,0,True
Button,16.686026933901488,82.66253542862657,760.9953708156379,6.516157227311024,26,9,0,10.47,0,True
Button,15.849172410780795,94.14097843042548,1348.0672503386647,6.345155069363015,23,9,0,5.22,0,True
Button,26.225306267814602,86.8459173146492,1196.078757336038,6.288160638037876,16,4,1,6.112,0,True
Button,13.21283878880196,78.63664650703807,1221.0193593501856,6.001207573845971,18,3,0,3.0,0,True
Oyster,18.859164660279248,93.23545816945608,1407.788644453692,5.5642602241127985,20,6,0,7.02,0,True
Poisonous,19.472903569688036,75.92919788232618,1007.4930368438329,6.005090018789021,16,9,0,7.42,0,False
Poisonous,18.367483765097234,82.04916506535142,1030.420539434545,5.9525271313355805,26,4,0,4.79,0,False
Shiitake,19.23541695312409,79.52778241718782,817.3321388953862,6.4330994791695435,24,3,1,4.85,0,True
Oyster,24.93130202594715,78.6678501073008,1064.7742391590339,6.672740030067282,28,7,0,11.37,0,True
Shiitake,22.178815564128513,81.58826105931259,515.8394576238812,7.164805930771108,21,8,0,14.83,1,True
Oyster,18.901863326281998,90.82372986782256,1388.085500952585,7.3954784034421435,28,3,0,1.97,0,True
Button,24.428880177019682,80.12163134911795,1645.834800937807,6.628953781020799,29,3,0,7.472,0,True
Oyster,20.687469629334974,81.31551355746689,1758.217995272963,6.654618040014775,26,6,0,11.49,0,True
Shiitake,17.653431639566833,89.01426407618692,1157.0246196200953,5.338808478733862,17,3,0,9.68,0,True
Oyster,26.517475788915153,79.74339976632866,1084.040605469582,6.554710502794398,22,9,0,8.17,0,True
Button,22.01274141506839,82.37941292304875,1017.2870489190927,6.0348911972849,24,9,0,8.26,0,True
